track_id,artist_id,track_name,album_name,genre,release_date,release_year,duration_ms,explicit,popularity,popularity_tier
TRK33AFD869D4,ART0029,Static Glow,Faded Lights,rock,2025-10-22,2025,240015.0,False,25.1,Niche
TRK7AB51D6F48,ART0107,Aftertaste Signal,Ember Signals,hip_hop,2022-04-06,2022,183354.0,False,26.8,Niche
TRKB26E2CF9A8,ART0111,Static Ghost,Midnight Lights,afrobeats,2026-09-24,2026,165819.0,False,64.7,Hit
TRK018C6DEB3A,ART0070,Overdrive Bones,Faded Shadows,lofi,2022-03-27,2022,171102.0,False,20.7,Niche
TRKE34B0C5A32,ART0109,Aftertaste Ghost,Silent Skies,metal,2022-04-07,2022,176570.0,True,17.5,Flop
TRK75A76A4A5D,ART0086,Wildfire Dust,Faded Ashes,afrobeats,2026-10-04,2026,221756.0,False,69.8,Hit
TRK906CE57B27,ART0098,Skyline Fire,Static Static,country,2025-12-29,2025,155952.0,False,40.9,Mid
TRK062AA2027B,ART0044,Echoes Blue,Electric Tapes,jazz,2022-05-26,2022,196406.0,False,17.7,Flop
TRK5FB08DC002,ART0068,Slowburn Motion,Crimson Streets,hip_hop,2020-04-01,2020,137025.0,False,28.8,Niche
TRK2F8306F733,ART0050,Slowburn Sky,Silent Dreams,rock,2021-12-07,2021,190304.0,True,18.3,Flop
TRK48D39192F7,ART0075,Lonely Rain,Crimson Bones,country,2021-01-24,2021,246730.0,False,17.2,Flop
TRK2B9160A564,ART0002,Velvet Bones,Midnight Ashes,rnb,2026-05-30,2026,255372.0,False,20.1,Niche
TRK6270DE0737,ART0073,Gravity Dust,Echo Tapes,latin,2026-03-21,2026,194192.0,False,62.7,Hit
TRKB6EA53F265,ART0047,Overdrive Fire,Paper Signals,hyperpop,2022-06-01,2022,238941.0,True,54.0,Mid
TRK3CDC463985,ART0028,Lonely Glow,Midnight Static,country,2020-02-14,2020,198952.0,False,23.4,Niche
TRK9CE7D2DFB9,ART0039,Runaway Dust,Hollow Tapes,pop,2021-08-30,2021,173324.0,False,34.3,Niche
TRK7FB49E2035,ART0025,Static Glow,Broken Rivers,rnb,2021-10-21,2021,299716.0,False,31.0,Niche
TRK675FB0AB18,ART0094,Neon Rain,Paper Tapes,rnb,2025-01-07,2025,245415.0,False,24.4,Niche
TRK67C727D4F3,ART0089,Fever Signal,Midnight Skies,pop,2022-01-31,2022,225317.0,False,33.8,Niche
TRK0E111F0A76,ART0075,Wildfire Fire,Crimson Bones,country,2020-11-01,2020,228957.0,False,12.8,Flop
TRK39AD2F6F2D,ART0033,Aftertaste Blue,Ember Hearts,latin,2022-06-30,2022,146949.0,False,53.6,Mid
TRK4253471B34,ART0040,Overdrive Blue,Echo Signals,hip_hop,2023-10-23,2023,207409.0,False,21.1,Niche
TRKB817DEA80B,ART0053,Velvet Sky,Electric Lights,indie,2021-01-15,2021,194310.0,False,4.5,Flop
TRK4690E0063B,ART0017,Wildfire Tape,Static Rivers,pop,2026-07-23,2026,178752.0,False,43.0,Mid
TRK3CF5165BAF,ART0048,Overdrive Dust,Faded Lights,latin,2023-04-02,2023,265481.0,False,57.9,Mid
TRK2577F12785,ART0034,Fever Rain,Electric Static,lofi,2025-07-17,2025,189797.0,False,11.4,Flop
TRK4DAE096D90,ART0111,Gravity Glow,Midnight Lights,afrobeats,2026-06-11,2026,240534.0,False,59.1,Mid
TRK8876C8A700,ART0072,Neon Static,Broken Static,pop,2024-03-30,2024,208783.0,False,34.3,Niche
TRKBD326F9D17,ART0123,Fever Fire,Hollow Static,country,2024-06-03,2024,172447.0,False,41.3,Mid
TRK5B3159A922,ART0037,Fever Rain,Silent Bones,rnb,2022-03-06,2022,203284.0,False,28.2,Niche
TRK01F1C5BE46,ART0024,Fever Static,Midnight Roses,metal,2023-10-02,2023,206590.0,False,36.3,Niche
TRKA061C7AD93,ART0101,Slowburn Bones,Velvet Signals,hyperpop,2022-02-08,2022,208102.0,True,26.4,Niche
TRK81FED7F2DB,ART0035,Velvet Gold,Velvet Lights,edm,2026-12-06,2026,202889.0,False,54.3,Mid
TRK4FA8857A43,ART0020,Paper Dust,Glass Shadows,rock,2021-07-11,2021,227958.0,False,37.2,Niche
TRK8B58CCCD60,ART0014,Echoes Fire,Ember Static,rnb,2021-08-17,2021,284744.0,False,31.7,Niche
TRKFDCEFB93D9,ART0088,Velvet Tape,Broken Shadows,rock,2021-10-24,2021,161008.0,False,22.1,Niche
TRK0EE9A133EB,ART0027,Slowburn Glow,Wild Signals,hip_hop,2021-05-26,2021,216924.0,False,35.7,Niche
TRK66097FBA2E,ART0023,Gravity Lights,Midnight Lights,latin,2024-04-25,2024,139979.0,False,48.7,Mid
TRKA36CA9EE1C,ART0065,Overdrive Motion,Golden Skies,indie,2023-07-05,2023,204364.0,False,22.7,Niche
TRKE68A91473B,ART0067,Fever Lights,Ember Bones,rnb,2024-03-04,2024,205617.0,False,33.5,Niche
TRK22BBDF4FE0,ART0045,Gravity Ghost,Static Roses,country,2024-04-15,2024,176878.0,False,30.1,Niche
TRK2BD79FF4FD,ART0034,Echoes Lights,Golden Rivers,lofi,2026-06-28,2026,229980.0,False,22.6,Niche
TRK7077E9C3FA,ART0066,Paper Signal,Broken Shadows,afrobeats,2025-08-18,2025,186430.0,False,48.2,Mid
TRKAB8BCA224A,ART0084,Aftertaste Ghost,Neon Lights,afrobeats,2024-05-17,2024,306352.0,False,58.7,Mid
TRKFA20A4F270,ART0083,Skyline Signal,Paper Skies,classical,2020-12-06,2020,246931.0,False,8.8,Flop
TRK5FA827765B,ART0111,Lonely Signal,Midnight Lights,afrobeats,2022-08-25,2022,188240.0,False,48.5,Mid
TRK7E705ED757,ART0065,Runaway Tape,Golden Skies,indie,2026-05-12,2026,206295.0,False,31.8,Niche
TRK45AC4B265B,ART0020,Wildfire Dust,Glass Shadows,rock,2022-12-06,2022,178224.0,True,28.1,Niche
TRKC058FC3984,ART0127,Slowburn Fire,Broken Horizon,hip_hop,2024-08-22,2024,205116.0,False,13.8,Flop
TRKD1F29C950A,ART0034,Gravity Static,Electric Static,lofi,2020-11-26,2020,255642.0,False,5.6,Flop
TRK3C6A54445E,ART0071,Slowburn Static,Neon Nights,rnb,2020-10-24,2020,193935.0,False,17.9,Flop
TRK979D067846,ART0039,Runaway Sky,Hollow Tapes,pop,2026-09-15,2026,294593.0,False,41.5,Mid
TRK695314B3DD,ART0127,Wildfire Heart,Broken Horizon,hip_hop,2023-11-17,2023,179547.0,True,30.1,Niche
TRK2C4C661FFC,ART0023,Wildfire Glow,Midnight Lights,latin,2021-07-30,2021,169671.0,True,43.2,Mid
TRK2214187417,ART0087,Lonely Tape,Wild Hearts,rock,2021-10-26,2021,289390.0,True,30.7,Niche
TRK84FDEA033D,ART0017,Lonely Ghost,Static Rivers,pop,2025-12-10,2025,220230.0,False,33.3,Niche
TRKDE86275915,ART0031,Neon Dust,Electric Hearts,latin,2026-04-04,2026,150785.0,False,32.8,Niche
TRKBA1EC4D894,ART0044,Runaway Glow,Electric Tapes,jazz,2021-05-03,2021,189941.0,False,8.1,Flop
TRKA437A7EE6D,ART0025,Velvet Lights,Velvet Hearts,rnb,2023-11-05,2023,172850.0,False,43.2,Mid
TRKF246CBD95E,ART0088,Static Heart,Ember Horizon,rock,2024-05-03,2024,180557.0,False,18.3,Flop
TRK695BF66AF4,ART0109,Lonely Fire,Wild Horizon,metal,2020-06-09,2020,180337.0,False,8.1,Flop
TRKA013C3DB23,ART0100,Paper Heart,Neon Lights,classical,2026-09-12,2026,201569.0,False,6.5,Flop
TRK475056E5FC,ART0024,Wildfire Lights,Midnight Roses,metal,2022-04-26,2022,222957.0,False,16.9,Flop
TRKC58918DB5F,ART0050,Sunday Glow,Silent Dreams,rock,2021-04-11,2021,193551.0,False,40.6,Mid
TRKBC5A2DAB80,ART0118,Static Blue,Golden Nights,metal,2025-05-12,2025,198545.0,False,23.3,Niche
TRK10A8B92928,ART0039,Neon Glow,Hollow Tapes,pop,2023-08-28,2023,161697.0,False,39.8,Niche
TRK05415E6B93,ART0085,Static Signal,Velvet Ashes,rock,2021-12-26,2021,201906.0,False,24.3,Niche
TRKCE29AEDDC7,ART0024,Skyline Heart,Echo Horizon,metal,2025-07-17,2025,209761.0,False,15.8,Flop
TRK21AD2E9C58,ART0087,Lonely Static,Golden Hearts,rock,2024-02-16,2024,232002.0,False,22.2,Niche
TRK0F949276D1,ART0073,Echoes Fire,Echo Tapes,latin,2024-12-29,2024,198155.0,True,57.7,Mid
TRK0AEDD66FED,ART0066,Runaway Blue,Broken Shadows,afrobeats,2021-02-28,2021,264223.0,False,62.3,Hit
TRKE5585FC999,ART0016,Neon Gold,Crimson Signals,afrobeats,2024-04-28,2024,186456.0,False,66.3,Hit
TRK87C25E2B88,ART0002,Skyline Fire,Hollow Horizon,rnb,2023-03-23,2023,184186.0,False,21.5,Niche
TRK8E1236D7C0,ART0096,Runaway Motion,Glass Dreams,kpop,2020-10-26,2020,180611.0,False,35.9,Niche
TRK70D0A47D32,ART0094,Runaway Dust,Paper Tapes,rnb,2020-07-11,2020,211033.0,False,24.0,Niche
TRKBCC095BC99,ART0122,Lonely Tape,Faded Shadows,pop,2026-11-15,2026,224185.0,False,28.0,Niche
TRKFC0A193651,ART0121,Slowburn Motion,Broken Signals,pop,2020-05-08,2020,256266.0,False,22.7,Niche
TRK6995A667A8,ART0047,Static Fire,Paper Signals,hyperpop,2026-04-09,2026,216422.0,False,18.3,Flop
TRK4F48576A29,ART0107,Skyline Sky,Ember Signals,hip_hop,2023-09-29,2023,245389.0,True,27.8,Niche
TRKC5F25FEBC1,ART0091,Static Heart,Hollow Signals,edm,2022-06-03,2022,299924.0,False,24.0,Niche
TRK3F1249ED2A,ART0094,Wildfire Static,Paper Tapes,rnb,2024-07-08,2024,187990.0,False,23.3,Niche
TRKD63B8D3ED0,ART0046,Velvet Gold,Silent Static,rnb,2022-11-28,2022,134348.0,True,21.8,Niche
TRK46F0720469,ART0024,Paper Ghost,Midnight Roses,metal,2022-08-10,2022,200156.0,False,30.2,Niche
TRKA7BD82A0C0,ART0110,Aftertaste Rain,Crimson Rivers,edm,2026-09-21,2026,182093.0,False,55.3,Mid
TRK858BDE592A,ART0012,Slowburn Static,Electric Skies,hyperpop,2022-09-30,2022,186777.0,False,52.8,Mid
TRK26B157767E,ART0037,Runaway Bones,Silent Bones,rnb,2026-02-08,2026,221288.0,False,15.8,Flop
TRK6247458C62,ART0045,Fever Static,Glass Hearts,country,2021-10-14,2021,210759.0,False,35.0,Niche
TRKD7CBA93735,ART0045,Gravity Blue,Static Roses,country,2023-03-16,2023,180917.0,False,27.5,Niche
TRKA1275FBE57,ART0027,Paper Glow,Crimson Shadows,hip_hop,2021-06-14,2021,182190.0,False,18.3,Flop
TRKB32E3848E9,ART0003,Paper Blue,Paper Static,kpop,2024-05-17,2024,156503.0,False,40.6,Mid
TRKA7566CE187,ART0031,Velvet Blue,Electric Hearts,latin,2021-03-26,2021,181639.0,False,25.6,Niche
TRK05942768AA,ART0032,Velvet Blue,Glass Rivers,metal,2026-07-14,2026,163642.0,False,16.9,Flop
TRKE6FB588431,ART0096,Skyline Tape,Glass Dreams,kpop,2025-09-17,2025,160883.0,False,47.0,Mid
TRKBFA74CB444,ART0103,Skyline Ghost,Broken Roses,hip_hop,2024-10-20,2024,180797.0,False,39.9,Niche
TRK3CF9A90FC1,ART0040,Skyline Sky,Echo Signals,hip_hop,2024-06-02,2024,182674.0,True,35.3,Niche
TRKBF0D1D010C,ART0052,Echoes Glow,Electric Bones,kpop,2020-04-17,2020,172826.0,False,28.2,Niche
TRK9999D67388,ART0076,Overdrive Static,Faded Roses,metal,2024-04-25,2024,233622.0,False,25.0,Niche
TRK0B290738EF,ART0121,Skyline Signal,Broken Signals,pop,2022-01-31,2022,233146.0,False,25.6,Niche
TRK787A2F4A9C,ART0007,Skyline Heart,Paper Dreams,metal,2023-12-22,2023,226854.0,False,12.7,Flop
TRKBF8048047E,ART0107,Static Lights,Ember Signals,hip_hop,2024-04-19,2024,227664.0,True,26.9,Niche
TRKBB866DA380,ART0068,Aftertaste Heart,Crimson Streets,hip_hop,2022-01-10,2022,220685.0,False,48.4,Mid
TRK49C042E93D,ART0107,Neon Heart,Ember Signals,hip_hop,2023-02-12,2023,247791.0,False,24.6,Niche
TRKF75004C212,ART0064,Static Fire,Wild Shadows,classical,2024-09-17,2024,176591.0,False,28.5,Niche
TRKA79E09C7AC,ART0101,Lonely Ghost,Velvet Signals,hyperpop,2023-08-08,2023,276172.0,False,21.7,Niche
TRKDC503D0DCC,ART0002,Velvet Glow,Midnight Ashes,rnb,2020-12-12,2020,209395.0,False,24.2,Niche
TRK2B06FDA491,ART0086,Neon Rain,Faded Ashes,afrobeats,2025-04-05,2025,149414.0,False,57.8,Mid
TRKC5DADBC448,ART0088,Static Dust,Broken Shadows,rock,2025-11-26,2025,237551.0,False,24.8,Niche
TRK2B62180270,ART0121,Echoes Fire,Golden Shadows,pop,2021-11-14,2021,161711.0,False,12.3,Flop
TRKE8C61339F2,ART0014,Skyline Ghost,Ember Static,rnb,2020-06-25,2020,182077.0,False,64.1,Hit
TRK5BDC75FD1A,ART0003,Runaway Gold,Paper Static,kpop,2024-10-16,2024,186112.0,False,37.4,Niche
TRK7A2466ECF1,ART0015,Sunday Blue,Hollow Skies,hip_hop,2026-04-26,2026,246733.0,False,36.2,Niche
TRK72879CC87F,ART0094,Echoes Static,Paper Tapes,rnb,2025-12-20,2025,194422.0,False,26.5,Niche
TRKAA2D6372CD,ART0117,Lonely Motion,Midnight Tapes,jazz,2023-05-20,2023,244926.0,True,5.7,Flop
TRK36052BA575,ART0096,Neon Rain,Glass Dreams,kpop,2022-06-22,2022,102482.0,False,34.6,Niche
TRK506ABBF552,ART0062,Velvet Gold,Velvet Ashes,lofi,2026-11-23,2026,209182.0,False,34.2,Niche
TRKDC58CDBD7A,ART0068,Fever Bones,Crimson Streets,hip_hop,2025-12-16,2025,233326.0,False,28.5,Niche
TRKA21310E954,ART0116,Lonely Glow,Paper Roses,rock,2021-12-15,2021,219813.0,False,68.6,Hit
TRK0F2F56B45C,ART0043,Paper Ghost,Midnight Skies,hip_hop,2024-12-27,2024,267907.0,False,41.9,Mid
TRKC569D03B8C,ART0114,Runaway Heart,Silent Horizon,rnb,2022-07-27,2022,271688.0,False,18.4,Flop
TRK439FA002FA,ART0087,Velvet Heart,Wild Hearts,rock,2024-04-22,2024,244571.0,False,30.5,Niche
TRK1F061D98EB,ART0055,Runaway Sky,Broken Waves,rnb,2021-12-16,2021,177399.0,False,17.6,Flop
TRK2ABBF8DE9B,ART0106,Slowburn Bones,Velvet Signals,metal,2023-10-13,2023,247537.0,True,13.4,Flop
TRKD2828E3043,ART0024,Sunday Fire,Midnight Roses,metal,2020-01-28,2020,148144.0,False,22.4,Niche
TRK1940BEF4EA,ART0053,Gravity Rain,Electric Lights,indie,2021-08-23,2021,185999.0,False,24.5,Niche
TRK2FDA2B1B43,ART0087,Neon Ghost,Wild Hearts,rock,2026-11-29,2026,181171.0,False,39.0,Niche
TRK8478AFD3E4,ART0089,Static Sky,Midnight Skies,pop,2023-03-18,2023,212945.0,False,39.0,Niche
TRK3689D49FEE,ART0078,Lonely Signal,Echo Tapes,country,2023-04-30,2023,196418.0,False,27.7,Niche
TRKC66DCF1BBD,ART0087,Lonely Dust,Wild Hearts,rock,2020-10-12,2020,139472.0,False,35.5,Niche
TRK7936B0CA63,ART0067,Fever Fire,Ember Bones,rnb,2022-05-02,2022,130483.0,False,22.3,Niche
TRK454C91BEDC,ART0044,Wildfire Sky,Electric Tapes,jazz,2020-03-23,2020,150337.0,False,22.1,Niche
TRKFE09055C67,ART0076,Overdrive Heart,Faded Roses,metal,2026-07-04,2026,231335.0,False,39.4,Niche
TRK6447339DBB,ART0027,Fever Tape,Wild Signals,hip_hop,2025-11-26,2025,188050.0,False,19.1,Flop
TRK8604ADBDEA,ART0016,Wildfire Fire,Crimson Signals,afrobeats,2024-01-23,2024,266169.0,False,64.1,Hit
TRKCFF7A7B519,ART0067,Neon Rain,Ember Bones,rnb,2023-10-21,2023,207593.0,False,37.7,Niche
TRKE15568ABAF,ART0095,Velvet Tape,Silent Horizon,hyperpop,2022-12-16,2022,167622.0,False,17.7,Flop
TRKC929296704,ART0019,Wildfire Bones,Glass Shadows,hip_hop,2024-02-28,2024,157930.0,False,74.9,Hit
TRKF21490C4E5,ART0113,Velvet Dust,Wild Signals,hyperpop,2023-07-06,2023,238714.0,False,56.4,Mid
TRK9BD9581336,ART0082,Aftertaste Glow,Ember Streets,rnb,2025-04-22,2025,161676.0,False,55.7,Mid
TRKC2746A6A50,ART0003,Skyline Gold,Neon Nights,kpop,2021-07-22,2021,180630.0,False,32.2,Niche
TRKE71D7FBC45,ART0083,Static Gold,Echo Rivers,classical,2024-02-09,2024,229082.0,False,15.1,Flop
TRKA0E089B2E9,ART0070,Gravity Bones,Faded Shadows,lofi,2021-06-22,2021,156022.0,False,13.9,Flop
TRKE676BDF086,ART0129,Neon Lights,Silent Static,metal,2021-07-07,2021,206194.0,False,14.5,Flop
TRK9F73F30720,ART0065,Skyline Lights,Golden Skies,indie,2022-09-10,2022,277141.0,False,29.1,Niche
TRKEED5B065A5,ART0019,Fever Gold,Glass Shadows,hip_hop,2025-12-24,2025,224690.0,False,30.5,Niche
TRK1514724BAD,ART0098,Skyline Static,Static Static,country,2022-12-04,2022,201770.0,False,30.7,Niche
TRK94123450B0,ART0098,Sunday Heart,Static Static,country,2020-04-24,2020,217633.0,False,21.6,Niche
TRK1E35D996B2,ART0050,Gravity Static,Silent Dreams,rock,2022-03-21,2022,197758.0,False,41.5,Mid
TRK5E0A3B1AD8,ART0058,Neon Dust,Electric Nights,edm,2022-09-21,2022,176685.0,False,32.8,Niche
TRK41CCA7C89C,ART0030,Runaway Bones,Static Streets,afrobeats,2025-04-07,2025,168408.0,False,53.3,Mid
TRK0E44AC721B,ART0050,Fever Glow,Silent Dreams,rock,2024-10-12,2024,215340.0,False,41.0,Mid
TRK960698A0AB,ART0027,Sunday Glow,Crimson Shadows,hip_hop,2020-06-26,2020,225670.0,True,14.8,Flop
TRKFE6E0DB3BE,ART0099,Wildfire Tape,Wild Signals,jazz,2026-07-02,2026,220223.0,False,30.4,Niche
TRKAD82615687,ART0008,Lonely Tape,Static Streets,latin,2020-02-07,2020,182158.0,False,45.1,Mid
TRKFA317D5164,ART0116,Paper Static,Paper Roses,rock,2026-05-16,2026,271838.0,False,39.9,Niche
TRKD8034884B1,ART0119,Skyline Rain,Neon Hearts,lofi,2026-10-12,2026,216176.0,False,27.6,Niche
TRKFFF7E9BEB4,ART0014,Skyline Signal,Static Dreams,rnb,2026-12-26,2026,206270.0,False,44.2,Mid
TRK31E2748FF0,ART0032,Neon Blue,Glass Rivers,metal,2021-12-03,2021,166576.0,False,34.3,Niche
TRK3F6D5EE8B0,ART0070,Sunday Fire,Hollow Shadows,lofi,2024-08-07,2024,189041.0,False,26.2,Niche
TRK9E2A7C0893,ART0083,Aftertaste Fire,Paper Skies,classical,2023-05-29,2023,215664.0,False,4.9,Flop
TRK6758FF88E9,ART0074,Echoes Gold,Silent Horizon,classical,2025-03-25,2025,167351.0,False,0.0,Flop
TRK8B3641A95E,ART0098,Overdrive Motion,Static Static,country,2021-09-13,2021,203347.0,False,31.6,Niche
TRK85D1DE2DC6,ART0032,Sunday Motion,Golden Roses,metal,2022-03-11,2022,121514.0,False,17.3,Flop
TRKF3D6DDD814,ART0030,Runaway Dust,Paper Shadows,afrobeats,2023-01-15,2023,234534.0,False,43.9,Mid
TRKC2BEF0A67C,ART0103,Runaway Signal,Broken Roses,hip_hop,2020-09-07,2020,199949.0,True,37.0,Niche
TRK37CEC5C4F4,ART0090,Runaway Ghost,Neon Rivers,classical,2025-07-20,2025,146944.0,False,9.9,Flop
TRKC4BE0B876B,ART0013,Paper Sky,Paper Rivers,hip_hop,2020-02-01,2020,199980.0,True,47.8,Mid
TRK0503250D43,ART0048,Echoes Fire,Faded Lights,latin,2025-05-14,2025,221285.0,False,86.5,Viral Hit
TRK949DFDCF42,ART0110,Skyline Bones,Crimson Rivers,edm,2023-03-12,2023,227021.0,False,47.8,Mid
TRKD47B32D49D,ART0100,Static Lights,Neon Lights,classical,2024-08-24,2024,172703.0,False,9.3,Flop
TRK212A6F6155,ART0092,Wildfire Dust,Paper Dreams,afrobeats,2021-01-21,2021,207721.0,False,28.8,Niche
TRKCAE87B79E0,ART0070,Echoes Glow,Hollow Shadows,lofi,2025-05-06,2025,163834.0,False,19.5,Flop
TRK694FDCE929,ART0114,Paper Sky,Silent Horizon,rnb,2021-07-08,2021,179708.0,False,32.7,Niche
TRK41E197B19F,ART0071,Overdrive Dust,Neon Nights,rnb,2025-10-13,2025,217027.0,False,39.6,Niche
TRKBD7EBE1480,ART0025,Skyline Gold,Broken Rivers,rnb,2020-08-31,2020,212618.0,False,27.8,Niche
TRK69106DC3E3,ART0119,Velvet Lights,Ember Ashes,lofi,2023-10-16,2023,202639.0,False,38.2,Niche
TRK62B34F8787,ART0127,Wildfire Blue,Broken Horizon,hip_hop,2024-12-22,2024,165258.0,True,17.1,Flop
TRKA5C79BAC46,ART0098,Slowburn Ghost,Static Static,country,2025-06-19,2025,179195.0,False,40.4,Mid
TRK202FC22B06,ART0043,Paper Signal,Velvet Streets,hip_hop,2022-10-28,2022,184925.0,False,41.1,Mid
TRK8A407435AA,ART0012,Overdrive Rain,Broken Ashes,hyperpop,2024-01-12,2024,180329.0,False,34.5,Niche
TRK5DAB6D5D4A,ART0002,Sunday Glow,Hollow Horizon,rnb,2020-11-01,2020,177922.0,False,22.0,Niche
TRKAB429E9D56,ART0108,Slowburn Glow,Electric Lights,pop,2025-05-30,2025,258726.0,True,30.5,Niche
TRKB6523C462F,ART0077,Fever Motion,Faded Hearts,metal,2021-04-08,2021,170658.0,False,4.7,Flop
TRK81EFABB173,ART0005,Static Ghost,Broken Ashes,metal,2026-09-21,2026,191369.0,False,31.8,Niche
TRK44499E219D,ART0069,Wildfire Static,Wild Roses,lofi,2026-05-13,2026,221004.0,False,25.6,Niche
TRK44BA574C5C,ART0055,Neon Rain,Broken Waves,rnb,2026-08-28,2026,181436.0,False,14.0,Flop
TRKC2B5BD8218,ART0082,Paper Signal,Ember Streets,rnb,2023-03-13,2023,228243.0,False,41.0,Mid
TRKA689FAD23A,ART0052,Fever Blue,Electric Bones,kpop,2023-08-04,2023,233226.0,False,38.3,Niche
TRK3D6F5881AF,ART0023,Paper Motion,Midnight Lights,latin,2020-01-09,2020,207702.0,False,34.6,Niche
TRKC7D2F77EE5,ART0004,Sunday Lights,Ember Shadows,hip_hop,2025-03-30,2025,195863.0,False,33.1,Niche
TRKCE3FF6BD41,ART0017,Echoes Sky,Static Rivers,pop,2025-11-10,2025,231483.0,False,48.6,Mid
TRK823B346329,ART0039,Skyline Tape,Hollow Tapes,pop,2024-04-28,2024,235494.0,False,41.2,Mid
TRKF956472560,ART0053,Neon Gold,Electric Lights,indie,2024-12-11,2024,213189.0,True,23.2,Niche
TRKB796BBBCFD,ART0101,Skyline Lights,Velvet Signals,hyperpop,2022-04-09,2022,227587.0,True,38.6,Niche
TRK2A8B199D28,ART0123,Runaway Motion,Hollow Static,country,2022-05-23,2022,181344.0,False,24.7,Niche
TRKDD3054C245,ART0068,Overdrive Glow,Velvet Horizon,hip_hop,2023-06-24,2023,202361.0,False,38.4,Niche
TRK679D592517,ART0109,Wildfire Blue,Silent Skies,metal,2023-03-28,2023,230032.0,False,15.3,Flop
TRK1F8D373818,ART0080,Gravity Fire,Golden Dreams,afrobeats,2022-04-29,2022,208610.0,False,52.9,Mid
TRKF65EDE1701,ART0015,Echoes Motion,Hollow Skies,hip_hop,2023-08-11,2023,274811.0,False,37.5,Niche
TRK54CF741599,ART0006,Wildfire Signal,Silent Ashes,afrobeats,2023-07-21,2023,229857.0,False,25.5,Niche
TRK4D34DDDB57,ART0034,Sunday Dust,Golden Rivers,lofi,2022-06-11,2022,197758.0,True,20.0,Flop
TRKCDE3DD6A47,ART0104,Sunday Signal,Glass Signals,classical,2021-07-09,2021,184953.0,False,0.0,Flop
TRKC476CFA05E,ART0012,Runaway Lights,Electric Skies,hyperpop,2020-07-01,2020,174110.0,False,38.2,Niche
TRK7B696D6EE4,ART0080,Velvet Static,Golden Dreams,afrobeats,2025-04-22,2025,219469.0,False,65.7,Hit
TRKBA484C8413,ART0102,Static Glow,Electric Rivers,kpop,2023-11-06,2023,192902.0,False,47.9,Mid
TRK448F2EC250,ART0010,Aftertaste Bones,Glass Tapes,rock,2025-06-20,2025,190173.0,False,35.8,Niche
TRK2E2E907F9D,ART0124,Slowburn Dust,Echo Roses,afrobeats,2025-04-10,2025,160267.0,False,70.7,Hit
TRK723EE402E0,ART0074,Overdrive Fire,Silent Horizon,classical,2023-10-28,2023,164574.0,False,3.7,Flop
TRK9B1E19F83B,ART0124,Neon Signal,Echo Roses,afrobeats,2024-06-28,2024,254482.0,False,63.6,Hit
TRKDAB0C88487,ART0002,Wildfire Motion,Hollow Horizon,rnb,2025-07-07,2025,281579.0,False,23.2,Niche
TRKD70EBF6371,ART0061,Overdrive Bones,Crimson Bones,edm,2023-04-27,2023,256394.0,False,45.2,Mid
TRKE1392F6EF2,ART0056,Velvet Tape,Echo Shadows,kpop,2025-12-10,2025,143419.0,False,49.7,Mid
TRKC17DC3273D,ART0126,Runaway Sky,Broken Roses,indie,2025-11-14,2025,193884.0,False,37.5,Niche
TRK1720630958,ART0100,Lonely Blue,Neon Lights,classical,2026-03-03,2026,217300.0,True,0.1,Flop
TRKE9C0DEC246,ART0053,Aftertaste Gold,Electric Lights,indie,2024-02-08,2024,234811.0,False,18.1,Flop
TRK5A6218B3CD,ART0101,Static Ghost,Velvet Signals,hyperpop,2020-11-01,2020,220316.0,True,15.8,Flop
TRK45F39252C1,ART0047,Echoes Dust,Wild Rivers,hyperpop,2021-05-11,2021,181057.0,False,31.7,Niche
TRKA6CBF89B91,ART0004,Slowburn Static,Ember Shadows,hip_hop,2021-01-27,2021,216603.0,False,34.5,Niche
TRK9878657C0C,ART0089,Velvet Glow,Midnight Skies,pop,2022-05-28,2022,197213.0,False,31.9,Niche
TRK9168041F8A,ART0029,Echoes Lights,Faded Lights,rock,2023-05-26,2023,148502.0,False,18.2,Flop
TRK5C7EFC6518,ART0098,Velvet Motion,Static Static,country,2022-07-29,2022,184260.0,False,29.5,Niche
TRK2429FB98D3,ART0047,Neon Glow,Wild Rivers,hyperpop,2023-04-15,2023,206293.0,True,28.7,Niche
TRKF912236D77,ART0104,Slowburn Dust,,classical,2022-05-22,2022,169724.0,False,0.0,Flop
TRK248A7A2223,ART0111,Static Signal,Midnight Lights,afrobeats,2023-07-22,2023,174720.0,False,39.5,Niche
TRK5B50CF9069,ART0084,Runaway Rain,Neon Lights,afrobeats,2023-04-09,2023,213756.0,False,74.8,Hit
TRKAE81E27752,ART0108,Velvet Gold,Electric Lights,pop,2024-01-03,2024,174104.0,False,34.2,Niche
TRK253155C67B,ART0067,Neon Gold,Ember Bones,rnb,2022-04-05,2022,247694.0,False,36.0,Niche
TRK344081E827,ART0023,Gravity Ghost,Midnight Lights,latin,2025-11-14,2025,230372.0,False,64.4,Hit
TRK4C18A4CCD1,ART0029,Fever Blue,Faded Lights,rock,2025-08-02,2025,200948.0,False,21.1,Niche
TRK17DB715B4B,ART0112,Paper Glow,Wild Signals,jazz,2024-03-31,2024,262052.0,False,52.9,Mid
TRK9156AA88C7,ART0001,Overdrive Motion,Broken Rivers,lofi,2020-07-01,2020,259389.0,False,22.2,Niche
